Date,Open,High,Low,Close,Adj Close,Volume
2015-05-12,100.879997,101.050003,100.279999,100.470001,79.836479,6903100
2015-05-13,100.680000,101.129997,100.470001,100.550003,79.900032,5826800
2015-05-14,100.970001,101.870003,100.949997,101.830002,80.917168,5454000
2015-05-15,101.980003,102.320000,101.669998,102.300003,81.290642,6023500
2015-05-18,102.370003,104.339996,102.320000,103.419998,82.180641,10479600
2015-05-19,103.660004,104.120003,103.260002,103.959999,82.609726,7724100
2015-05-20,104.419998,104.480003,103.309998,103.599998,82.323662,7146500
2015-05-21,102.910004,103.300003,102.339996,102.419998,81.979462,6875600
2015-05-22,102.269997,102.410004,101.330002,101.349998,81.123047,6216600
2015-05-26,101.230003,101.550003,100.580002,100.820000,80.698814,7918900
2015-05-27,101.010002,101.410004,100.800003,101.129997,80.946930,9297900
2015-05-28,101.010002,101.699997,100.809998,101.150002,80.962952,5700100
2015-05-29,101.550003,101.620003,99.830002,100.139999,80.154533,9957800
2015-06-01,100.279999,100.599998,99.720001,100.040001,80.074486,7298100
2015-06-02,99.919998,100.239998,99.099998,99.980003,80.026443,8312400
2015-06-03,100.320000,100.430000,99.839996,100.089996,80.114510,5375200
2015-06-04,99.940002,100.470001,99.059998,99.230003,79.426140,8057900
2015-06-05,98.989998,99.050003,98.199997,98.589996,78.913857,7557300
2015-06-08,98.599998,98.980003,97.959999,97.959999,78.409584,7054600
2015-06-09,98.440002,98.540001,97.800003,98.209999,78.609703,7844300
2015-06-10,98.480003,99.550003,98.199997,98.879997,79.145981,10025100
2015-06-11,99.199997,99.800003,98.830002,99.239998,79.434143,6175200
2015-06-12,98.879997,99.230003,98.120003,98.349998,78.721748,8717200
2015-06-15,97.750000,97.870003,97.010002,97.489998,78.033394,6833500
2015-06-16,97.500000,98.489998,97.099998,98.360001,78.729744,6049500
2015-06-17,98.379997,99.120003,98.150002,98.730003,79.025940,6155800
2015-06-18,98.860001,100.550003,98.709999,100.360001,80.330612,8815800
2015-06-19,99.879997,100.199997,99.779999,99.860001,79.930397,11653600
2015-06-22,100.599998,100.839996,99.989998,100.089996,80.114510,5055900
2015-06-23,100.099998,100.360001,99.480003,99.779999,79.866364,6046600
2015-06-24,99.510002,99.809998,99.070000,99.330002,79.506187,7254700
2015-06-25,99.500000,99.980003,99.110001,99.120003,79.338097,6581100
2015-06-26,99.430000,100.129997,99.250000,99.639999,79.754303,9041100
2015-06-29,98.980003,99.349998,97.620003,97.680000,78.185463,11150900
2015-06-30,98.430000,98.449997,97.300003,97.459999,78.009361,8967900
2015-07-01,98.300003,98.680000,97.639999,98.470001,78.817795,6726700
2015-07-02,98.849998,99.019997,98.320000,98.440002,78.793777,6091900
2015-07-06,97.709999,98.500000,96.639999,98.199997,78.601700,6817800
2015-07-07,98.629997,98.980003,97.519997,98.919998,79.177994,7122600
2015-07-08,98.419998,98.589996,97.690002,97.769997,78.257500,6845500
2015-07-09,99.050003,99.540001,98.400002,98.400002,78.761787,7316400
2015-07-10,99.779999,99.889999,99.089996,99.529999,79.666252,6969300
2015-07-13,100.050003,100.480003,99.870003,100.269997,80.258575,6986300
2015-07-14,99.260002,99.879997,98.550003,99.779999,79.866364,9890600
2015-07-15,99.760002,100.940002,99.629997,100.419998,80.378639,7990300
2015-07-16,100.949997,101.360001,100.779999,101.110001,80.930923,5775000
2015-07-17,100.889999,100.910004,99.959999,100.080002,80.106483,8054200
2015-07-20,100.500000,100.650002,100.099998,100.370003,80.338608,5016200
2015-07-21,100.599998,100.809998,100.070000,100.339996,80.314606,5891600
2015-07-22,100.410004,100.709999,99.730003,100.180000,80.186523,6721900
2015-07-23,100.500000,100.599998,100.000000,100.199997,80.202515,5016100
2015-07-24,99.750000,99.949997,99.050003,99.150002,79.362091,6524200
2015-07-27,98.970001,98.989998,97.919998,98.279999,78.665710,8734000
2015-07-28,98.889999,99.230003,98.419998,99.019997,79.258049,7757500
2015-07-29,99.260002,100.050003,99.050003,99.730003,79.826324,7853500
2015-07-30,99.800003,100.000000,99.379997,99.839996,79.914375,5517400
2015-07-31,100.339996,100.980003,99.959999,100.209999,80.210548,6216800
2015-08-03,100.000000,100.209999,99.230003,100.019997,80.058449,6172500
2015-08-04,100.410004,100.500000,99.650002,99.800003,79.882378,6005300
2015-08-05,100.570000,101.000000,100.349998,100.519997,80.458672,4571300
2015-08-06,100.489998,100.599998,99.010002,99.070000,79.298073,6988000
2015-08-07,99.019997,99.070000,98.160004,98.849998,79.121964,6027900
2015-08-10,99.570000,100.059998,99.449997,99.790001,79.874397,6133500
2015-08-11,99.050003,99.339996,98.769997,99.010002,79.250038,6682600
2015-08-12,98.400002,98.730003,97.410004,98.709999,79.009903,7462400
2015-08-13,98.739998,98.980003,98.150002,98.480003,78.825813,5048000
2015-08-14,98.330002,98.830002,97.870003,98.809998,79.089951,5177300
2015-08-17,98.440002,99.879997,98.059998,99.870003,79.938400,6901800
2015-08-18,99.239998,99.680000,99.019997,99.370003,79.538200,7618800
2015-08-19,99.180000,99.989998,98.779999,99.309998,79.490158,7642400
2015-08-20,98.949997,100.120003,98.790001,98.790001,79.073944,10620400
2015-08-21,97.220001,98.519997,95.510002,95.559998,77.073708,16141500
2015-08-24,91.080002,95.209999,81.790001,92.820000,74.863770,25636300
2015-08-25,95.690002,95.699997,90.400002,90.730003,73.178078,15671100
2015-08-26,92.910004,95.220001,91.459999,95.110001,76.710770,14738300
2015-08-27,96.099998,96.400002,94.349998,96.220001,77.606041,11131200
2015-08-28,95.930000,96.290001,94.379997,95.169998,76.759140,9200300
2015-08-31,94.879997,95.169998,93.580002,93.980003,75.799362,9083500
2015-09-01,92.290001,92.889999,91.459999,92.089996,74.274986,14593500
2015-09-02,93.169998,93.470001,92.500000,93.349998,75.291245,11517400
2015-09-03,93.660004,94.089996,92.260002,92.639999,74.718575,9027200
2015-09-04,91.580002,91.879997,90.570000,91.309998,73.645882,10996800
2015-09-08,93.089996,93.980003,92.510002,93.940002,75.767113,11394100
2015-09-09,94.989998,95.160004,92.029999,92.220001,74.379837,7384500
2015-09-10,92.110001,93.480003,91.620003,92.720001,74.783073,8359500
2015-09-11,92.440002,93.000000,91.800003,92.930000,74.952477,7381300
2015-09-14,92.900002,93.910004,92.510002,93.320000,75.267059,7948700
2015-09-15,93.790001,94.750000,93.190002,94.400002,76.138123,7030700
2015-09-16,94.489998,94.820000,93.820000,94.610001,76.307487,5630400
2015-09-17,94.529999,96.190002,94.320000,94.839996,76.492958,8258000
2015-09-18,94.080002,94.720001,93.250000,93.389999,75.323479,14211100
2015-09-21,93.870003,94.599998,92.370003,93.129997,75.113777,7053700
2015-09-22,92.260002,93.440002,91.879997,93.239998,75.202515,10618700
2015-09-23,93.209999,93.699997,92.559998,92.989998,75.000885,5609300
2015-09-24,92.519997,92.940002,91.779999,92.480003,74.589546,7407600
2015-09-25,92.930000,93.129997,90.760002,91.000000,73.395828,10794400
2015-09-28,90.699997,92.070000,89.900002,91.370003,73.694290,14332800
2015-09-29,92.239998,93.839996,91.830002,93.040001,75.041237,11520000
2015-09-30,94.129997,94.470001,92.589996,93.349998,75.291245,10970100
2015-10-01,93.430000,93.849998,91.760002,93.169998,75.146057,9675900
2015-10-02,92.139999,93.970001,91.839996,93.930000,75.759048,8368100
2015-10-05,94.190002,94.820000,94.080002,94.760002,76.428459,9419200
2015-10-06,94.519997,94.660004,92.580002,93.419998,75.347687,8365200
2015-10-07,94.260002,95.419998,93.440002,94.980003,76.605896,9397300
2015-10-08,94.709999,95.199997,93.809998,95.080002,76.686546,7090700
2015-10-09,95.139999,95.959999,94.779999,95.370003,76.920464,8259700
2015-10-12,95.070000,96.470001,94.980003,95.989998,77.420509,8957900
2015-10-13,94.790001,96.230003,94.309998,95.449997,76.984962,12761900
2015-10-14,95.209999,95.959999,94.120003,94.529999,76.242966,8881900
2015-10-15,95.000000,97.349998,94.860001,97.150002,78.356125,9561900
2015-10-16,97.870003,98.309998,97.400002,98.239998,79.235260,9495300
2015-10-19,98.050003,98.199997,97.309998,97.940002,78.993279,8725400
2015-10-20,97.949997,98.250000,97.309998,97.589996,78.710983,6041800
2015-10-21,97.639999,98.220001,97.070000,97.629997,78.743256,7059800
2015-10-22,97.849998,99.809998,97.129997,99.529999,80.275696,9887900
2015-10-23,99.879997,100.879997,99.529999,100.309998,80.904808,9178900
2015-10-26,100.050003,100.279999,99.489998,99.940002,80.606407,7561600
2015-10-27,99.919998,100.900002,99.699997,100.190002,80.808037,8883200
2015-10-28,100.449997,100.480003,99.500000,100.480003,81.041916,7256300
2015-10-29,100.470001,101.529999,100.120003,101.370003,81.759758,6340700
2015-10-30,101.529999,102.120003,101.010002,101.029999,81.485542,10520300
2015-11-02,101.180000,102.339996,100.839996,102.169998,82.404999,6297900
2015-11-03,101.839996,102.300003,101.110001,101.959999,82.235611,6229200
2015-11-04,101.900002,102.389999,101.690002,101.940002,82.219482,5592300
2015-11-05,102.250000,102.489998,101.419998,102.330002,82.534035,6545600
2015-11-06,101.570000,101.919998,100.860001,101.919998,82.203346,6221100
2015-11-09,101.389999,101.589996,100.550003,100.839996,81.332283,6625900
2015-11-10,101.000000,101.760002,100.680000,101.449997,81.824287,5114200
2015-11-11,101.779999,102.360001,101.500000,101.860001,82.154945,6284700
2015-11-12,101.139999,101.610001,100.220001,100.269997,80.872543,6918700
2015-11-13,100.040001,100.940002,99.739998,99.879997,80.557976,8517500
2015-11-16,100.379997,101.290001,100.040001,101.220001,81.638771,5755800
2015-11-17,100.379997,101.709999,100.379997,101.500000,81.864594,5124000
2015-11-18,101.529999,102.800003,101.309998,102.669998,82.808250,7148400
2015-11-19,102.660004,102.680000,102.059998,102.489998,82.663086,5164500
2015-11-20,102.489998,102.800003,102.199997,102.480003,83.264313,7671500
2015-11-23,102.389999,103.000000,102.190002,102.769997,83.499962,6730600
2015-11-24,101.809998,102.790001,101.809998,102.040001,82.906815,7492400
2015-11-25,102.169998,102.330002,101.959999,101.959999,82.841812,5400800
2015-11-27,102.279999,102.620003,101.790001,102.370003,83.174957,2353800
2015-11-30,102.480003,102.480003,101.239998,101.239998,82.256836,8983700
2015-12-01,101.730003,102.489998,101.120003,102.360001,83.166824,7545700
2015-12-02,102.500000,102.930000,101.989998,102.050003,82.914963,6623500
2015-12-03,102.269997,102.370003,100.309998,100.790001,81.891212,12008700
2015-12-04,101.400002,103.000000,101.279999,102.949997,83.646217,7845400
2015-12-07,102.610001,103.489998,102.599998,103.320000,83.946815,7262900
2015-12-08,102.980003,103.239998,101.910004,102.419998,83.215561,8005400
2015-12-09,102.139999,103.339996,101.669998,102.150002,82.996223,7947000
2015-12-10,102.300003,103.339996,101.800003,102.639999,83.394325,6479300
2015-12-11,102.370003,102.370003,101.430000,101.680000,82.614326,7796500
2015-12-14,101.650002,102.290001,100.779999,102.150002,82.996223,10641500
2015-12-15,102.650002,104.690002,102.650002,104.129997,84.604927,9283200
2015-12-16,104.639999,105.489998,103.519997,105.250000,85.514938,8178800
2015-12-17,105.160004,105.260002,103.629997,103.639999,84.206825,8740800
2015-12-18,103.080002,103.080002,101.949997,101.949997,82.833687,14966000
2015-12-21,102.339996,102.919998,100.849998,101.580002,82.533089,8321900
2015-12-22,101.910004,102.879997,101.150002,102.709999,83.451218,5581600
2015-12-23,103.110001,103.669998,102.739998,103.489998,84.084938,5531700
2015-12-24,103.120003,103.910004,103.010002,103.720001,84.271820,2546300
2015-12-28,103.180000,103.470001,102.930000,103.220001,83.865578,4063000
2015-12-29,103.339996,104.190002,103.339996,104.029999,84.523682,4230000
2015-12-30,104.110001,104.339996,103.529999,103.779999,84.320580,3847800
2015-12-31,103.370003,103.620003,102.690002,102.720001,83.459328,4592600
2016-01-04,101.709999,101.809998,99.449997,100.480003,81.639336,12722800
2016-01-05,100.580002,101.440002,100.570000,100.900002,81.980576,6467200
2016-01-06,99.820000,100.970001,99.599998,100.389999,81.566193,7733800
2016-01-07,99.309998,100.089996,98.879997,99.220001,80.615578,9433100
2016-01-08,99.879997,99.940002,97.849998,98.160004,79.754356,9766700
2016-01-11,98.239998,98.629997,96.080002,97.570000,79.274979,8151400
2016-01-12,97.989998,98.629997,97.239998,98.239998,79.819336,6745000
2016-01-13,98.489998,98.980003,96.839996,97.019997,78.828102,8290700
2016-01-14,97.099998,99.470001,97.000000,98.889999,80.347473,10164300
2016-01-15,96.370003,98.000000,96.250000,97.000000,78.811852,12662200
2016-01-19,97.930000,98.410004,96.900002,97.500000,79.218109,12457800
2016-01-20,96.110001,97.279999,94.529999,95.750000,77.796242,12685200
2016-01-21,95.769997,96.639999,94.279999,95.940002,77.950638,11266400
2016-01-22,97.019997,97.089996,95.949997,96.750000,78.608734,8380000
2016-01-25,96.720001,97.690002,96.040001,96.400002,78.324364,9350200
2016-01-26,97.260002,101.339996,97.139999,101.180000,82.208099,17266600
2016-01-27,100.489998,103.379997,100.489998,102.160004,83.004341,19330500
2016-01-28,102.500000,103.040001,101.849998,102.269997,83.093697,12789500
2016-01-29,102.889999,104.750000,102.629997,104.440002,84.856804,15614600
2016-02-01,103.610001,104.790001,103.220001,104.370003,84.799957,9803700
2016-02-02,103.300003,104.260002,103.000000,103.410004,84.019951,10616300
2016-02-03,103.650002,104.379997,102.010002,104.139999,84.613075,10168600
2016-02-04,103.610001,104.089996,102.730003,103.900002,84.418060,10389000
2016-02-05,102.660004,102.769997,99.779999,100.540001,81.688103,15522200
2016-02-08,100.309998,103.510002,100.220001,102.000000,82.874321,14323800
2016-02-09,101.309998,102.239998,100.970001,101.970001,82.849968,10044500
2016-02-10,102.050003,102.910004,101.370003,101.730003,82.654953,9833100
2016-02-11,100.459999,102.019997,99.980003,101.699997,82.630569,12465800
2016-02-12,101.820000,101.980003,100.720001,101.820000,82.728081,9035000
2016-02-16,102.370003,103.050003,101.650002,102.320000,83.134331,10452800
2016-02-17,102.750000,103.239998,102.230003,102.500000,83.280556,8904000
2016-02-18,102.830002,104.680000,102.500000,104.239998,84.694298,10744600
2016-02-19,103.580002,104.680000,103.379997,104.160004,85.242630,9343300
2016-02-22,104.160004,104.750000,104.050003,104.750000,85.725494,6947000
2016-02-23,104.650002,104.790001,103.959999,104.080002,85.177147,6629200
2016-02-24,103.339996,105.080002,102.970001,104.959999,85.897339,9076100
2016-02-25,104.949997,106.389999,104.769997,106.379997,87.059433,8092500
2016-02-26,106.820000,106.919998,105.419998,105.779999,86.568420,9049400
2016-02-29,105.279999,106.199997,105.040001,105.209999,86.101929,10111100
2016-03-01,105.900002,107.239998,105.440002,107.220001,87.746872,8298500
2016-03-02,106.910004,107.410004,106.430000,107.040001,87.599556,9767000
2016-03-03,106.820000,107.000000,105.629997,106.650002,87.280396,6927200
2016-03-04,106.510002,106.980003,106.070000,106.500000,87.157623,6715700
2016-03-07,106.000000,106.919998,105.489998,106.739998,87.354050,6973500
2016-03-08,106.519997,106.769997,105.970001,106.220001,86.928497,7632900
2016-03-09,106.839996,107.019997,106.089996,106.839996,87.435883,7564200
2016-03-10,106.989998,107.480003,106.070000,107.139999,87.681404,10474700
2016-03-11,107.500000,107.989998,107.209999,107.709999,88.147881,7763800
2016-03-14,107.919998,108.300003,107.309998,107.660004,88.106956,7242800
2016-03-15,107.620003,108.349998,106.760002,107.760002,88.188805,8476600
2016-03-16,107.730003,107.779999,106.879997,107.410004,87.902367,7065100
2016-03-17,107.470001,107.599998,106.449997,106.739998,87.354050,8571100
2016-03-18,106.989998,107.839996,106.360001,107.500000,87.976028,14758300
2016-03-21,107.410004,107.750000,106.550003,107.279999,87.795975,7674700
2016-03-22,107.279999,107.629997,107.050003,107.379997,87.877808,7821700
2016-03-23,107.290001,108.830002,107.199997,108.500000,88.794403,8191300
2016-03-24,108.220001,108.610001,107.750000,108.309998,88.638916,6284500
2016-03-28,108.410004,108.900002,108.059998,108.230003,88.573448,4738100
2016-03-29,108.300003,109.250000,107.739998,109.139999,89.318153,6612800
2016-03-30,109.449997,109.559998,108.930000,108.980003,89.187241,5248200
2016-03-31,108.860001,108.980003,108.040001,108.199997,88.548874,8167700
2016-04-01,108.000000,109.290001,107.690002,109.190002,89.359100,9043200
2016-04-04,108.820000,109.099998,108.260002,108.589996,88.868042,10668900
2016-04-05,108.230003,109.839996,108.010002,108.949997,89.162682,7939000
2016-04-06,108.720001,109.500000,107.879997,109.419998,89.547310,6828700
2016-04-07,109.000000,109.620003,108.629997,109.269997,89.424545,7822900
2016-04-08,109.370003,109.639999,108.760002,109.099998,89.285431,6301600
2016-04-11,109.150002,109.620003,108.650002,108.970001,89.179031,6823900
2016-04-12,109.000000,110.239998,108.750000,109.599998,89.694618,8412300
2016-04-13,110.000000,110.349998,109.309998,109.870003,89.915596,5758300
2016-04-14,110.000000,110.290001,109.449997,109.839996,89.891029,4457100
2016-04-15,110.070000,110.400002,109.500000,110.180000,90.169289,10057900
2016-04-18,110.000000,111.099998,109.669998,110.930000,90.783066,7772500
2016-04-19,111.650002,113.949997,111.480003,112.680000,92.215248,10526400
2016-04-20,113.190002,114.190002,113.050003,113.580002,92.951782,8213400
2016-04-21,113.309998,113.730003,112.769997,113.570000,92.943626,7884500
2016-04-22,113.430000,113.750000,112.830002,113.320000,92.738998,7508700
2016-04-25,113.309998,113.550003,112.480003,113.510002,92.894493,6139900
2016-04-26,113.449997,113.559998,112.650002,112.910004,92.403481,5853600
2016-04-27,112.959999,113.199997,112.459999,112.769997,92.288879,5759300
2016-04-28,112.099998,112.709999,111.639999,112.480003,92.051567,6640000
2016-04-29,112.059998,112.220001,111.510002,112.080002,91.724205,7774500
2016-05-02,112.220001,112.790001,111.930000,112.750000,92.272552,5178800
2016-05-03,112.559998,113.099998,112.120003,112.690002,92.223419,7554500
2016-05-04,112.040001,112.540001,111.699997,112.220001,91.838783,5214600
2016-05-05,112.080002,113.099998,112.040001,112.879997,92.378922,5404300
2016-05-06,112.580002,113.050003,112.279999,112.739998,92.264343,6099900
2016-05-09,112.980003,113.989998,112.730003,113.720001,93.066353,6512700
2016-05-10,114.000000,115.000000,113.919998,114.669998,93.843826,8356400
2016-05-11,114.570000,114.760002,114.309998,114.370003,93.598305,6680700
2016-05-12,114.500000,114.760002,113.540001,114.230003,93.483749,7156300
2016-05-13,113.900002,114.089996,113.360001,113.559998,92.935417,6779900
2016-05-16,113.389999,114.629997,113.309998,114.440002,93.655579,6222900
2016-05-17,114.540001,114.559998,113.239998,113.830002,93.156387,9233900
2016-05-18,113.610001,114.029999,112.879997,113.589996,92.959984,8267900
2016-05-19,112.989998,113.040001,112.199997,112.849998,92.354362,8232200
2016-05-20,112.199997,112.919998,111.760002,112.639999,92.840668,7435200
2016-05-23,112.769997,112.820000,112.040001,112.160004,92.445038,6462300
2016-05-24,112.519997,113.500000,112.519997,112.690002,92.881874,6125300
2016-05-25,113.180000,113.730003,112.849998,113.349998,93.425850,5453800
2016-05-26,113.110001,113.320000,112.849998,112.900002,93.054932,3973600
2016-05-27,113.040001,113.339996,112.690002,113.059998,93.186821,4647000
2016-05-31,113.260002,113.629997,112.320000,112.690002,92.881874,10104700
2016-06-01,112.690002,113.059998,112.070000,112.779999,92.956070,4748900
2016-06-02,112.870003,114.650002,112.860001,114.489998,94.365471,7310800
2016-06-03,114.470001,115.389999,114.120003,114.760002,94.588005,6881700
2016-06-06,114.970001,116.000000,114.930000,115.769997,95.420479,6349400
2016-06-07,116.010002,116.230003,115.449997,115.730003,95.387520,6417400
2016-06-08,115.519997,115.949997,115.410004,115.800003,95.445198,5863800
2016-06-09,115.779999,117.190002,115.610001,117.000000,96.434280,7375500
2016-06-10,116.739998,117.230003,116.360001,117.010002,96.442513,6067400
2016-06-13,117.129997,117.639999,116.790001,116.790001,96.261208,7940900
2016-06-14,116.449997,117.180000,116.300003,117.120003,96.533188,6378400
2016-06-15,117.639999,117.739998,116.339996,116.410004,95.947983,6371400
2016-06-16,115.690002,116.889999,115.220001,116.639999,96.137558,6664300
2016-06-17,116.620003,116.669998,115.010002,115.480003,95.181458,10702200
2016-06-20,116.599998,117.139999,116.430000,116.540001,96.055122,5588200
2016-06-21,116.989998,117.150002,116.180000,116.180000,95.758430,5493500
2016-06-22,116.540001,117.209999,116.309998,116.459999,95.989197,5833800
2016-06-23,117.199997,117.379997,116.680000,117.379997,96.747490,6775900
2016-06-24,115.070000,117.120003,115.000000,115.629997,95.305092,13939500
2016-06-27,115.000000,116.639999,115.000000,116.550003,96.063370,10877400
2016-06-28,117.169998,118.370003,116.550003,118.230003,97.448074,10089600
2016-06-29,118.839996,119.410004,118.099998,119.330002,98.354729,8341500
2016-06-30,119.180000,121.410004,119.160004,121.300003,99.978447,11559900
2016-07-01,121.300003,121.540001,120.790001,121.290001,99.970192,7051400
2016-07-05,121.360001,123.230003,121.339996,122.269997,100.777939,9334100
2016-07-06,121.930000,122.660004,121.540001,122.639999,101.082916,9332400
2016-07-07,122.589996,122.809998,122.010002,122.510002,100.975754,6058700
2016-07-08,123.000000,123.099998,121.959999,122.849998,101.256004,6129900
2016-07-11,122.709999,123.449997,122.410004,122.930000,101.321907,6711600
2016-07-12,122.650002,123.199997,122.610001,122.919998,101.313667,6415900
2016-07-13,122.680000,123.400002,122.300003,123.000000,101.379639,5230800
2016-07-14,122.980003,123.739998,122.910004,123.180000,101.527985,5322700
2016-07-15,123.769997,124.300003,122.709999,123.000000,101.379639,7192800
2016-07-18,123.000000,123.220001,122.440002,123.139999,101.495026,6599200
2016-07-19,124.779999,125.750000,123.339996,125.250000,103.234131,11325700
2016-07-20,125.839996,126.070000,125.040001,125.139999,103.143433,7334600
2016-07-21,125.209999,125.739998,124.889999,125.150002,103.151711,5492600
2016-07-22,125.120003,125.349998,124.650002,125.029999,103.052788,5839200
2016-07-25,125.070000,125.129997,124.139999,124.889999,102.937416,4880600
2016-07-26,125.029999,125.550003,124.750000,125.150002,103.151711,5589900
2016-07-27,125.099998,125.230003,124.339996,124.769997,102.838493,4812600
2016-07-28,124.980003,125.000000,124.410004,124.459999,102.582985,4320400
2016-07-29,124.339996,125.320000,124.339996,125.230003,103.217651,7020900
2016-08-01,125.309998,125.709999,125.099998,125.400002,103.357773,4615100
2016-08-02,125.650002,125.900002,124.480003,124.849998,102.904442,7158700
2016-08-03,125.000000,125.000000,123.690002,123.900002,102.121429,5310600
2016-08-04,124.239998,124.389999,123.639999,123.860001,102.088455,4728200
2016-08-05,124.379997,124.379997,123.760002,124.239998,102.401657,5146900
2016-08-08,124.000000,124.150002,123.230003,123.650002,101.915375,5232500
2016-08-09,123.910004,124.000000,123.330002,123.430000,101.734024,3941500
2016-08-10,123.589996,123.779999,123.239998,123.360001,101.676331,4333500
2016-08-11,123.849998,124.139999,123.470001,123.769997,102.014267,4052000
2016-08-12,123.470001,123.769997,122.949997,123.220001,101.560951,4234800
2016-08-15,123.120003,123.269997,122.279999,122.309998,100.810890,6469500
2016-08-16,122.110001,122.320000,120.059998,120.330002,99.178947,11289100
2016-08-17,120.500000,121.330002,119.849998,121.309998,99.986679,10442800
2016-08-18,121.169998,121.389999,119.900002,120.720001,99.500389,8728000
2016-08-19,119.910004,119.989998,119.320000,119.919998,99.500381,7798300
2016-08-22,119.900002,119.900002,118.949997,119.129997,98.844902,6544900
2016-08-23,119.669998,119.959999,119.019997,119.440002,99.102135,5603200
2016-08-24,119.480003,119.610001,118.620003,118.709999,98.496422,6303900
2016-08-25,118.860001,119.209999,118.330002,118.570000,98.380257,5566000
2016-08-26,118.839996,119.739998,118.559998,119.040001,98.770264,6482700
2016-08-29,119.300003,120.129997,119.059998,119.919998,99.500381,5074900
2016-08-30,120.669998,120.669998,119.260002,119.470001,99.126999,3820500
2016-08-31,119.540001,119.620003,119.010002,119.339996,99.019142,5693100
2016-09-01,119.190002,119.389999,118.599998,119.080002,98.803421,4551800
2016-09-02,119.360001,119.809998,118.900002,119.320000,99.002571,5806400
2016-09-06,119.779999,119.970001,119.360001,119.750000,99.359344,5280700
2016-09-07,119.839996,119.949997,119.440002,119.610001,99.243187,4753800
2016-09-08,119.370003,119.820000,119.139999,119.470001,99.126999,4833000
2016-09-09,119.029999,119.160004,118.180000,118.230003,98.098160,7957300
2016-09-12,117.760002,119.449997,117.379997,119.160004,98.869804,7239800
2016-09-13,118.419998,118.830002,117.489998,117.610001,97.583733,7957900
2016-09-14,117.849998,118.330002,117.459999,117.860001,97.791168,6124900
2016-09-15,117.809998,118.940002,117.320000,118.629997,98.430061,5812100
2016-09-16,118.510002,119.139999,118.120003,118.250000,98.114723,12408800
2016-09-19,118.360001,118.660004,117.639999,117.660004,97.625214,5457600
2016-09-20,118.169998,118.239998,117.690002,117.949997,97.865837,5187700
2016-09-21,117.949997,119.000000,117.639999,118.910004,98.662392,6337300
2016-09-22,119.250000,119.839996,119.139999,119.459999,99.118706,5340500
2016-09-23,119.410004,119.599998,118.709999,118.809998,98.579399,4773000
2016-09-26,118.629997,118.639999,117.559998,117.779999,97.724808,5998900
2016-09-27,118.389999,119.220001,117.720001,119.220001,98.919579,5349500
2016-09-28,119.050003,119.519997,118.809998,119.389999,99.060616,5076100
2016-09-29,118.879997,119.269997,117.040001,117.269997,97.301636,6190200
2016-09-30,117.779999,118.620003,117.389999,118.129997,98.015198,7941100
2016-10-03,118.000000,119.010002,117.430000,118.809998,98.579399,6098600
2016-10-04,118.839996,119.480003,118.279999,118.820000,98.587677,5733900
2016-10-05,119.220001,119.440002,118.599998,119.180000,98.886398,5778700
2016-10-06,118.500000,118.849998,117.919998,118.750000,98.529610,4448500
2016-10-07,119.169998,119.570000,118.690002,119.239998,98.936195,4799300
2016-10-10,119.510002,120.199997,119.349998,119.800003,99.400833,3657000
2016-10-11,119.410004,119.629997,117.059998,117.639999,97.608620,6394200
2016-10-12,117.959999,118.430000,117.500000,117.970001,97.882454,4685200
2016-10-13,117.540001,119.199997,117.279999,118.260002,98.123047,7387400
2016-10-14,118.500000,118.800003,117.559998,117.559998,97.542244,5640500
2016-10-17,117.500000,118.550003,117.500000,118.489998,98.313881,6956400
2016-10-18,117.379997,118.480003,115.160004,115.410004,95.758362,12598300
2016-10-19,115.570000,115.889999,114.459999,114.589996,95.077957,7400900
2016-10-20,114.830002,115.699997,114.589996,114.870003,95.310295,6973000
2016-10-21,114.110001,114.239998,112.989998,113.440002,94.123787,8422000
2016-10-24,113.930000,114.190002,113.440002,113.610001,94.264839,6141900
2016-10-25,113.639999,114.160004,113.089996,113.959999,94.555237,5595000
2016-10-26,113.639999,115.220001,113.599998,114.559998,95.053062,6429200
2016-10-27,114.980003,116.550003,114.790001,115.699997,95.998955,7548700
2016-10-28,115.820000,115.910004,114.570000,115.330002,95.691971,8813300
2016-10-31,115.279999,116.230003,114.500000,115.989998,96.239571,8552500
2016-11-01,114.760002,115.940002,114.629997,115.339996,95.700241,7591900
2016-11-02,115.519997,115.760002,114.830002,114.860001,95.301994,6591300
2016-11-03,114.879997,115.440002,114.750000,115.029999,95.443039,6227100
2016-11-04,115.040001,115.940002,115.040001,115.110001,95.509430,7160600
2016-11-07,115.889999,116.720001,115.839996,116.660004,96.795517,6398200
2016-11-08,116.480003,117.570000,116.470001,117.050003,97.119080,6675300
2016-11-09,120.000000,122.500000,118.099998,120.309998,99.823990,16220000
2016-11-10,120.769997,121.099998,119.019997,119.540001,99.185089,11904500
2016-11-11,119.489998,119.489998,118.129997,118.470001,98.297287,8134800
2016-11-14,118.580002,118.989998,116.500000,116.599998,96.745728,10054900
2016-11-15,116.400002,116.690002,115.820000,116.320000,96.513390,7446700
2016-11-16,116.650002,116.779999,116.080002,116.360001,96.546593,6594800
2016-11-17,116.680000,116.680000,116.120003,116.570000,96.720833,5730300
2016-11-18,115.790001,115.919998,114.809998,115.360001,96.378281,7717800
2016-11-21,115.440002,115.680000,114.800003,115.000000,96.077522,5843300
